date(shamsi),number of buy,number of sell,avg price buy,avg price sell
1400/05/20,0,743,0,9200
1400/05/20,0,812,0,9221
1400/06/07,0,1140,0,47200
1400/06/07,0,1160,0,47300
1400/06/07,0,120,0,47200
1400/06/07,0,147,0,46660
1400/06/07,0,1745,0,47150
1400/06/07,0,180,0,47150
1400/06/07,0,1840,0,46660
1400/06/07,0,200,0,46660
1400/06/07,0,2000,0,47200
1400/06/07,0,352,0,47200
1400/06/07,0,388,0,47200
1400/06/07,0,75,0,47150
1400/06/07,0,836,0,46660
1400/06/07,0,845,0,46660
1400/07/20,0,1624,0,6110
1400/08/19,100,0,769997,0
1400/08/19,12,0,769990,0
1400/08/19,27,0,769999,0
1400/08/19,34,0,769998,0
1400/08/19,51,0,769990,0
1400/09/09,0,1693,0,77900
1400/09/09,0,941,0,77900

